03-03-2020,Rajasthan,0,0,1
04-03-2020,Rajasthan,0,0,15
05-03-2020,Rajasthan,0,0,15
06-03-2020,Rajasthan,0,0,15
07-03-2020,Rajasthan,0,0,15
08-03-2020,Rajasthan,0,0,15
09-03-2020,Rajasthan,0,0,15
10-03-2020,Rajasthan,0,0,15
11-03-2020,Rajasthan,0,0,3
12-03-2020,Rajasthan,0,0,3
13-03-2020,Rajasthan,0,0,3
14-03-2020,Rajasthan,1,0,3
15-03-2020,Rajasthan,3,0,4
16-03-2020,Rajasthan,3,0,4
17-03-2020,Rajasthan,3,0,4
18-03-2020,Rajasthan,3,0,4
19-03-2020,Rajasthan,3,0,7
20-03-2020,Rajasthan,3,0,17
21-03-2020,Rajasthan,3,0,17
22-03-2020,Rajasthan,3,0,24
23-03-2020,Rajasthan,3,0,28
24-03-2020,Rajasthan,3,0,32
25-03-2020,Rajasthan,3,0,36
26-03-2020,Rajasthan,3,0,41
27-03-2020,Rajasthan,3,0,41
28-03-2020,Rajasthan,3,0,54
29-03-2020,Rajasthan,3,0,55
30-03-2020,Rajasthan,3,0,59
31-03-2020,Rajasthan,3,0,74
01-04-2020,Rajasthan,3,0,93
02-04-2020,Rajasthan,3,0,108
03-04-2020,Rajasthan,3,0,167
04-04-2020,Rajasthan,21,0,200
05-04-2020,Rajasthan,21,0,200
06-04-2020,Rajasthan,21,0,274
07-04-2020,Rajasthan,21,3,288
08-04-2020,Rajasthan,21,3,328
09-04-2020,Rajasthan,21,3,383
10-04-2020,Rajasthan,21,3,463
11-04-2020,Rajasthan,21,3,553
12-04-2020,Rajasthan,21,3,700
13-04-2020,Rajasthan,21,3,812
14-04-2020,Rajasthan,133,3,879
15-04-2020,Rajasthan,147,3,1005
16-04-2020,Rajasthan,147,3,1023
17-04-2020,Rajasthan,164,11,1131
18-04-2020,Rajasthan,183,11,1229
19-04-2020,Rajasthan,183,11,1351
20-04-2020,Rajasthan,183,14,1478
21-04-2020,Rajasthan,205,25,1576
22-04-2020,Rajasthan,230,25,1801
23-04-2020,Rajasthan,230,27,1890
24-04-2020,Rajasthan,230,27,1964
25-04-2020,Rajasthan,230,27,2034
26-04-2020,Rajasthan,493,33,2083
27-04-2020,Rajasthan,518,41,2185
28-04-2020,Rajasthan,669,46,2262
29-04-2020,Rajasthan,768,51,2364
30-04-2020,Rajasthan,768,51,2438
01-05-2020,Rajasthan,836,58,2584
02-05-2020,Rajasthan,1116,62,2666
03-05-2020,Rajasthan,1121,65,2772
04-05-2020,Rajasthan,1356,71,2886
05-05-2020,Rajasthan,1394,77,3061
06-05-2020,Rajasthan,1525,89,3158
07-05-2020,Rajasthan,1596,92,3317
08-05-2020,Rajasthan,1596,97,3427
09-05-2020,Rajasthan,1916,101,3579
10-05-2020,Rajasthan,2026,106,3708
11-05-2020,Rajasthan,2176,107,3814
12-05-2020,Rajasthan,2264,113,3988
13-05-2020,Rajasthan,2378,117,4126
14-05-2020,Rajasthan,2459,121,4328
15-05-2020,Rajasthan,2580,125,4534
16-05-2020,Rajasthan,2677,125,4727
17-05-2020,Rajasthan,2839,126,4960
18-05-2020,Rajasthan,2992,131,5202
19-05-2020,Rajasthan,3218,138,5507
20-05-2020,Rajasthan,3337,143,5845
21-05-2020,Rajasthan,3404,147,6015
22-05-2020,Rajasthan,3485,151,6227
23-05-2020,Rajasthan,3680,153,6494
24-05-2020,Rajasthan,3786,160,6742
25-05-2020,Rajasthan,3848,163,7028
26-05-2020,Rajasthan,3951,167,7300
27-05-2020,Rajasthan,4171,170,7536
28-05-2020,Rajasthan,4457,173,7703
29-05-2020,Rajasthan,4817,180,8067
30-05-2020,Rajasthan,5244,184,8365
