18-03-2020,Puducherry,0,0,1
19-03-2020,Puducherry,0,0,1
20-03-2020,Puducherry,0,0,1
21-03-2020,Puducherry,0,0,1
22-03-2020,Puducherry,0,0,1
23-03-2020,Puducherry,0,0,1
24-03-2020,Puducherry,0,0,1
25-03-2020,Puducherry,0,0,1
26-03-2020,Puducherry,0,0,1
27-03-2020,Puducherry,0,0,1
28-03-2020,Puducherry,0,0,1
29-03-2020,Puducherry,0,0,1
30-03-2020,Puducherry,0,0,1
31-03-2020,Puducherry,0,0,1
01-04-2020,Puducherry,1,0,3
02-04-2020,Puducherry,1,0,3
03-04-2020,Puducherry,1,0,5
04-04-2020,Puducherry,1,0,5
05-04-2020,Puducherry,1,0,5
06-04-2020,Puducherry,1,0,5
07-04-2020,Puducherry,1,0,5
08-04-2020,Puducherry,1,0,5
09-04-2020,Puducherry,1,0,5
10-04-2020,Puducherry,1,0,5
11-04-2020,Puducherry,1,0,7
12-04-2020,Puducherry,1,0,7
13-04-2020,Puducherry,1,0,7
14-04-2020,Puducherry,1,0,7
15-04-2020,Puducherry,1,0,7
16-04-2020,Puducherry,1,0,7
17-04-2020,Puducherry,1,0,7
18-04-2020,Puducherry,3,0,7
19-04-2020,Puducherry,3,0,7
20-04-2020,Puducherry,3,0,7
21-04-2020,Puducherry,3,0,7
22-04-2020,Puducherry,3,0,7
23-04-2020,Puducherry,3,0,7
24-04-2020,Puducherry,3,0,7
25-04-2020,Puducherry,3,0,7
26-04-2020,Puducherry,3,0,7
27-04-2020,Puducherry,3,0,8
28-04-2020,Puducherry,3,0,8
29-04-2020,Puducherry,3,0,8
30-04-2020,Puducherry,5,0,8
01-05-2020,Puducherry,5,0,8
02-05-2020,Puducherry,5,0,8
03-05-2020,Puducherry,5,0,8
04-05-2020,Puducherry,5,0,8
05-05-2020,Puducherry,6,0,9
06-05-2020,Puducherry,6,0,9
07-05-2020,Puducherry,6,0,9
08-05-2020,Puducherry,6,0,9
09-05-2020,Puducherry,6,0,9
10-05-2020,Puducherry,6,0,9
11-05-2020,Puducherry,6,0,9
12-05-2020,Puducherry,6,0,12
13-05-2020,Puducherry,9,1,13
14-05-2020,Puducherry,9,1,13
15-05-2020,Puducherry,9,1,13
16-05-2020,Puducherry,9,1,13
17-05-2020,Puducherry,9,1,13
18-05-2020,Puducherry,9,1,13
19-05-2020,Puducherry,9,1,18
20-05-2020,Puducherry,9,1,18
21-05-2020,Puducherry,9,0,18
22-05-2020,Puducherry,10,0,20
23-05-2020,Puducherry,10,0,26
