20-03-2020,Gujarat,0,0,5
21-03-2020,Gujarat,0,0,7
22-03-2020,Gujarat,0,1,18
23-03-2020,Gujarat,0,1,29
24-03-2020,Gujarat,0,1,33
25-03-2020,Gujarat,0,1,38
26-03-2020,Gujarat,0,3,43
27-03-2020,Gujarat,0,3,43
28-03-2020,Gujarat,0,3,45
29-03-2020,Gujarat,1,5,58
30-03-2020,Gujarat,1,6,69
31-03-2020,Gujarat,3,6,73
01-04-2020,Gujarat,5,6,82
02-04-2020,Gujarat,8,7,87
03-04-2020,Gujarat,10,8,95
04-04-2020,Gujarat,14,10,105
05-04-2020,Gujarat,18,11,122
06-04-2020,Gujarat,22,12,144
07-04-2020,Gujarat,25,13,165
08-04-2020,Gujarat,25,13,165
09-04-2020,Gujarat,25,16,179
10-04-2020,Gujarat,26,17,241
11-04-2020,Gujarat,31,19,308
12-04-2020,Gujarat,44,22,432
13-04-2020,Gujarat,47,26,539
14-04-2020,Gujarat,55,26,617
15-04-2020,Gujarat,59,30,695
16-04-2020,Gujarat,64,36,871
17-04-2020,Gujarat,74,38,1021
18-04-2020,Gujarat,88,48,1272
19-04-2020,Gujarat,94,58,1604
20-04-2020,Gujarat,106,67,1851
21-04-2020,Gujarat,131,77,2066
22-04-2020,Gujarat,144,95,2272
23-04-2020,Gujarat,179,103,2407
24-04-2020,Gujarat,258,112,2624
25-04-2020,Gujarat,265,127,2815
26-04-2020,Gujarat,282,133,3071
27-04-2020,Gujarat,313,151,3301
28-04-2020,Gujarat,394,162,3548
29-04-2020,Gujarat,434,181,3774
30-04-2020,Gujarat,527,197,4082
01-05-2020,Gujarat,613,214,4395
02-05-2020,Gujarat,735,236,4721
03-05-2020,Gujarat,896,262,5055
04-05-2020,Gujarat,1042,290,5428
05-05-2020,Gujarat,1195,319,5804
06-05-2020,Gujarat,1381,368,6245
07-05-2020,Gujarat,1500,396,6625
08-05-2020,Gujarat,1709,425,7012
09-05-2020,Gujarat,1872,449,7402
10-05-2020,Gujarat,2091,472,7796
11-05-2020,Gujarat,2545,493,8194
12-05-2020,Gujarat,2780,513,8541
13-05-2020,Gujarat,3246,537,8903
14-05-2020,Gujarat,3562,566,9267
15-05-2020,Gujarat,3753,586,9591
16-05-2020,Gujarat,4035,606,9931
