09-03-2020,Jammu and Kashmir,0,0,1
10-03-2020,Jammu and Kashmir,0,0,1
11-03-2020,Jammu and Kashmir,0,0,1
12-03-2020,Jammu and Kashmir,0,0,1
13-03-2020,Jammu and Kashmir,0,0,1
14-03-2020,Jammu and Kashmir,0,0,2
15-03-2020,Jammu and Kashmir,0,0,2
16-03-2020,Jammu and Kashmir,0,0,3
17-03-2020,Jammu and Kashmir,0,0,3
18-03-2020,Jammu and Kashmir,0,0,3
19-03-2020,Jammu and Kashmir,0,0,4
20-03-2020,Jammu and Kashmir,0,0,4
21-03-2020,Jammu and Kashmir,0,0,4
22-03-2020,Jammu and Kashmir,0,0,4
23-03-2020,Jammu and Kashmir,0,0,4
24-03-2020,Jammu and Kashmir,0,0,4
25-03-2020,Jammu and Kashmir,1,0,7
26-03-2020,Jammu and Kashmir,1,0,13
27-03-2020,Jammu and Kashmir,1,1,13
28-03-2020,Jammu and Kashmir,1,1,20
29-03-2020,Jammu and Kashmir,1,2,31
30-03-2020,Jammu and Kashmir,2,2,48
31-03-2020,Jammu and Kashmir,2,2,54
01-04-2020,Jammu and Kashmir,2,2,62
02-04-2020,Jammu and Kashmir,2,2,62
03-04-2020,Jammu and Kashmir,3,2,75
04-04-2020,Jammu and Kashmir,3,2,75
05-04-2020,Jammu and Kashmir,4,2,106
06-04-2020,Jammu and Kashmir,4,2,109
07-04-2020,Jammu and Kashmir,4,2,116
08-04-2020,Jammu and Kashmir,4,2,116
09-04-2020,Jammu and Kashmir,4,4,158
10-04-2020,Jammu and Kashmir,6,4,184
11-04-2020,Jammu and Kashmir,6,4,207
12-04-2020,Jammu and Kashmir,6,4,224
13-04-2020,Jammu and Kashmir,6,4,245
14-04-2020,Jammu and Kashmir,16,4,270
15-04-2020,Jammu and Kashmir,30,4,278
16-04-2020,Jammu and Kashmir,36,4,300
17-04-2020,Jammu and Kashmir,38,4,314
18-04-2020,Jammu and Kashmir,42,5,328
19-04-2020,Jammu and Kashmir,51,5,341
20-04-2020,Jammu and Kashmir,56,5,350
21-04-2020,Jammu and Kashmir,71,5,368
22-04-2020,Jammu and Kashmir,81,5,380
23-04-2020,Jammu and Kashmir,92,5,407
24-04-2020,Jammu and Kashmir,92,5,427
25-04-2020,Jammu and Kashmir,109,5,454
26-04-2020,Jammu and Kashmir,112,6,494
27-04-2020,Jammu and Kashmir,137,6,523
28-04-2020,Jammu and Kashmir,164,7,546
29-04-2020,Jammu and Kashmir,176,8,565
30-04-2020,Jammu and Kashmir,192,8,581
01-05-2020,Jammu and Kashmir,216,8,614
02-05-2020,Jammu and Kashmir,247,8,639
03-05-2020,Jammu and Kashmir,254,8,666
04-05-2020,Jammu and Kashmir,287,8,701
05-05-2020,Jammu and Kashmir,303,8,726
06-05-2020,Jammu and Kashmir,320,8,741
07-05-2020,Jammu and Kashmir,322,8,775
08-05-2020,Jammu and Kashmir,335,9,793
09-05-2020,Jammu and Kashmir,364,9,823
10-05-2020,Jammu and Kashmir,368,9,836
11-05-2020,Jammu and Kashmir,383,9,861
12-05-2020,Jammu and Kashmir,427,10,879
13-05-2020,Jammu and Kashmir,455,10,934
14-05-2020,Jammu and Kashmir,466,11,971
15-05-2020,Jammu and Kashmir,485,11,983
16-05-2020,Jammu and Kashmir,513,11,1013
17-05-2020,Jammu and Kashmir,542,12,1121
18-05-2020,Jammu and Kashmir,575,13,1183
19-05-2020,Jammu and Kashmir,609,15,1289
20-05-2020,Jammu and Kashmir,653,17,1317
21-05-2020,Jammu and Kashmir,678,18,1390
22-05-2020,Jammu and Kashmir,684,20,1449
23-05-2020,Jammu and Kashmir,720,20,1489
24-05-2020,Jammu and Kashmir,774,21,1569
25-05-2020,Jammu and Kashmir,809,21,1621
26-05-2020,Jammu and Kashmir,809,23,1668
27-05-2020,Jammu and Kashmir,833,24,1759
28-05-2020,Jammu and Kashmir,854,26,1921
29-05-2020,Jammu and Kashmir,859,27,2036
30-05-2020,Jammu and Kashmir,875,28,2164
31-05-2020,Jammu and Kashmir,908,28,2341
01-06-2020,Jammu and Kashmir,927,28,2446
02-06-2020,Jammu and Kashmir,946,31,2601
03-06-2020,Jammu and Kashmir,953,33,2718
04-06-2020,Jammu and Kashmir,1007,34,2857
05-06-2020,Jammu and Kashmir,1048,35,3142
06-06-2020,Jammu and Kashmir,1086,36,3324
07-06-2020,Jammu and Kashmir,1126,39,3467
08-06-2020,Jammu and Kashmir,1216,41,4087
09-06-2020,Jammu and Kashmir,1324,45,4285
10-06-2020,Jammu and Kashmir,1506,48,4346
11-06-2020,Jammu and Kashmir,1671,51,4507
12-06-2020,Jammu and Kashmir,1820,52,4574
13-06-2020,Jammu and Kashmir,2086,53,4730
14-06-2020,Jammu and Kashmir,2269,55,4878
15-06-2020,Jammu and Kashmir,2389,59,5041
16-06-2020,Jammu and Kashmir,2604,62,5220
17-06-2020,Jammu and Kashmir,2781,63,5298
18-06-2020,Jammu and Kashmir,2914,65,5406
19-06-2020,Jammu and Kashmir,3144,71,5555
20-06-2020,Jammu and Kashmir,3194,75,5680
21-06-2020,Jammu and Kashmir,3336,81,5834
22-06-2020,Jammu and Kashmir,3382,82,5956
23-06-2020,Jammu and Kashmir,3531,85,6088
24-06-2020,Jammu and Kashmir,3642,87,6236
25-06-2020,Jammu and Kashmir,3818,88,6422
26-06-2020,Jammu and Kashmir,3967,90,6549
27-06-2020,Jammu and Kashmir,4080,91,6762
28-06-2020,Jammu and Kashmir,4225,93,6966
29-06-2020,Jammu and Kashmir,4316,94,7093
30-06-2020,Jammu and Kashmir,4585,95,7237
01-07-2020,Jammu and Kashmir,4722,101,7497
02-07-2020,Jammu and Kashmir,4856,105,7695
03-07-2020,Jammu and Kashmir,4974,115,7849
04-07-2020,Jammu and Kashmir,5075,119,8019
05-07-2020,Jammu and Kashmir,5143,127,8246
06-07-2020,Jammu and Kashmir,5255,132,8429
07-07-2020,Jammu and Kashmir,5318,138,8675
08-07-2020,Jammu and Kashmir,5399,143,8931
09-07-2020,Jammu and Kashmir,5567,149,9261
10-07-2020,Jammu and Kashmir,5695,154,9501
