02-03-2020,Delhi,0,0,1
03-03-2020,Delhi,0,0,1
04-03-2020,Delhi,0,0,1
05-03-2020,Delhi,0,0,2
06-03-2020,Delhi,0,0,3
07-03-2020,Delhi,0,0,3
08-03-2020,Delhi,0,0,3
09-03-2020,Delhi,0,0,4
10-03-2020,Delhi,0,0,4
11-03-2020,Delhi,0,0,5
12-03-2020,Delhi,0,0,6
13-03-2020,Delhi,0,0,6
14-03-2020,Delhi,1,1,7
15-03-2020,Delhi,2,1,7
16-03-2020,Delhi,2,1,7
17-03-2020,Delhi,2,1,8
18-03-2020,Delhi,2,1,10
19-03-2020,Delhi,3,1,12
20-03-2020,Delhi,5,1,17
21-03-2020,Delhi,5,1,26
22-03-2020,Delhi,5,1,29
23-03-2020,Delhi,5,1,29
24-03-2020,Delhi,6,1,30
25-03-2020,Delhi,6,1,31
26-03-2020,Delhi,6,1,36
27-03-2020,Delhi,6,1,36
28-03-2020,Delhi,6,1,39
29-03-2020,Delhi,6,2,49
30-03-2020,Delhi,6,2,87
31-03-2020,Delhi,6,2,97
01-04-2020,Delhi,6,2,152
02-04-2020,Delhi,8,4,219
03-04-2020,Delhi,8,4,219
04-04-2020,Delhi,15,6,445
05-04-2020,Delhi,18,7,503
06-04-2020,Delhi,19,7,523
07-04-2020,Delhi,21,7,576
08-04-2020,Delhi,21,9,576
09-04-2020,Delhi,21,9,669
10-04-2020,Delhi,25,13,898
11-04-2020,Delhi,25,14,903
12-04-2020,Delhi,25,19,1069
13-04-2020,Delhi,27,24,1154
14-04-2020,Delhi,30,28,1510
15-04-2020,Delhi,30,30,1561
16-04-2020,Delhi,42,32,1578
17-04-2020,Delhi,51,38,1640
18-04-2020,Delhi,72,42,1707
19-04-2020,Delhi,72,43,1893
20-04-2020,Delhi,290,45,2003
21-04-2020,Delhi,431,47,2081
22-04-2020,Delhi,611,47,2156
23-04-2020,Delhi,724,48,2248
24-04-2020,Delhi,808,50,2376
25-04-2020,Delhi,857,53,2514
26-04-2020,Delhi,869,54,2625
27-04-2020,Delhi,877,54,2918
28-04-2020,Delhi,877,54,3108
29-04-2020,Delhi,1078,54,3314
30-04-2020,Delhi,1092,56,3439
01-05-2020,Delhi,1094,59,3515
02-05-2020,Delhi,1167,61,3738
03-05-2020,Delhi,1256,64,4122
04-05-2020,Delhi,1362,64,4549
05-05-2020,Delhi,1431,64,4898
06-05-2020,Delhi,1468,64,5104
07-05-2020,Delhi,1542,65,5532
08-05-2020,Delhi,1931,66,5980
09-05-2020,Delhi,2020,68,6318
10-05-2020,Delhi,2020,73,6542
11-05-2020,Delhi,2069,73,6923
12-05-2020,Delhi,2129,73,7233
13-05-2020,Delhi,2512,86,7639
14-05-2020,Delhi,2858,106,7998
15-05-2020,Delhi,3045,115,8470
16-05-2020,Delhi,3518,123,8895
17-05-2020,Delhi,3926,129,9333
18-05-2020,Delhi,4485,160,10054
19-05-2020,Delhi,4485,168,10054
20-05-2020,Delhi,4750,168,10554
21-05-2020,Delhi,5192,176,11088
22-05-2020,Delhi,5567,194,11659
