09-03-2020,Punjab,0,0,1
10-03-2020,Punjab,0,0,1
11-03-2020,Punjab,0,0,1
12-03-2020,Punjab,0,0,1
13-03-2020,Punjab,0,0,1
14-03-2020,Punjab,0,0,1
15-03-2020,Punjab,0,0,1
16-03-2020,Punjab,0,0,1
17-03-2020,Punjab,0,0,1
18-03-2020,Punjab,0,0,1
19-03-2020,Punjab,0,1,2
20-03-2020,Punjab,0,1,2
21-03-2020,Punjab,0,1,13
22-03-2020,Punjab,0,1,21
23-03-2020,Punjab,0,1,21
24-03-2020,Punjab,0,1,29
25-03-2020,Punjab,0,1,29
26-03-2020,Punjab,0,1,33
27-03-2020,Punjab,0,1,33
28-03-2020,Punjab,1,1,38
29-03-2020,Punjab,1,1,38
30-03-2020,Punjab,1,1,38
31-03-2020,Punjab,1,3,41
01-04-2020,Punjab,1,3,42
02-04-2020,Punjab,1,4,46
03-04-2020,Punjab,1,5,48
04-04-2020,Punjab,1,5,57
05-04-2020,Punjab,1,5,57
06-04-2020,Punjab,4,6,76
07-04-2020,Punjab,4,7,91
08-04-2020,Punjab,4,7,91
09-04-2020,Punjab,4,8,101
10-04-2020,Punjab,5,11,132
11-04-2020,Punjab,5,11,132
12-04-2020,Punjab,5,11,151
13-04-2020,Punjab,14,11,167
14-04-2020,Punjab,14,12,176
15-04-2020,Punjab,14,13,186
16-04-2020,Punjab,27,13,186
17-04-2020,Punjab,27,13,186
18-04-2020,Punjab,27,13,202
19-04-2020,Punjab,31,16,219
20-04-2020,Punjab,31,16,219
21-04-2020,Punjab,39,16,245
22-04-2020,Punjab,49,16,251
23-04-2020,Punjab,65,16,277
24-04-2020,Punjab,65,16,277
25-04-2020,Punjab,67,17,298
26-04-2020,Punjab,67,17,298
27-04-2020,Punjab,71,18,313
28-04-2020,Punjab,71,18,313
29-04-2020,Punjab,71,19,322
30-04-2020,Punjab,90,19,357
01-05-2020,Punjab,90,19,357
02-05-2020,Punjab,90,19,480
03-05-2020,Punjab,112,20,772
04-05-2020,Punjab,117,21,1102
05-05-2020,Punjab,128,23,1233
06-05-2020,Punjab,133,25,1451
07-05-2020,Punjab,135,27,1516
08-05-2020,Punjab,149,28,1644
09-05-2020,Punjab,152,29,1731
10-05-2020,Punjab,157,31,1762
11-05-2020,Punjab,166,31,1823
12-05-2020,Punjab,168,31,1877
13-05-2020,Punjab,171,32,1914
14-05-2020,Punjab,200,32,1924
15-05-2020,Punjab,223,32,1935
16-05-2020,Punjab,305,32,1935
17-05-2020,Punjab,1257,32,1946
18-05-2020,Punjab,1366,35,1964
19-05-2020,Punjab,1547,37,1980
20-05-2020,Punjab,1642,38,2002
21-05-2020,Punjab,1794,38,2005
22-05-2020,Punjab,1819,39,2028
23-05-2020,Punjab,1847,39,2029
24-05-2020,Punjab,1870,39,2045
25-05-2020,Punjab,1898,40,2060
26-05-2020,Punjab,1898,40,2060
27-05-2020,Punjab,1918,40,2106
28-05-2020,Punjab,1918,40,2139
29-05-2020,Punjab,1946,40,2158
30-05-2020,Punjab,1949,42,2197
31-05-2020,Punjab,1967,44,2233
01-06-2020,Punjab,1987,45,2263
02-06-2020,Punjab,2000,45,2301
03-06-2020,Punjab,2017,46,2342
04-06-2020,Punjab,2029,47,2376
05-06-2020,Punjab,2043,47,2415
06-06-2020,Punjab,2069,48,2461
07-06-2020,Punjab,2092,50,2515
08-06-2020,Punjab,2106,51,2608
09-06-2020,Punjab,2128,53,2663
10-06-2020,Punjab,2167,55,2719
11-06-2020,Punjab,2232,55,2805
12-06-2020,Punjab,2259,59,2887
13-06-2020,Punjab,2282,63,2986
14-06-2020,Punjab,2327,65,3063
15-06-2020,Punjab,2356,67,3140
16-06-2020,Punjab,2443,71,3267
17-06-2020,Punjab,2461,72,3371
18-06-2020,Punjab,2538,78,3497
19-06-2020,Punjab,2570,83,3615
20-06-2020,Punjab,2636,92,3832
21-06-2020,Punjab,2678,98,3952
22-06-2020,Punjab,2700,99,4074
23-06-2020,Punjab,2825,101,4235
24-06-2020,Punjab,3047,105,4397
25-06-2020,Punjab,3099,113,4627
26-06-2020,Punjab,3192,120,4769
27-06-2020,Punjab,3201,122,4957
28-06-2020,Punjab,3320,128,5056
29-06-2020,Punjab,3526,133,5216
30-06-2020,Punjab,3764,138,5418
01-07-2020,Punjab,3867,144,5568
02-07-2020,Punjab,3867,149,5668
03-07-2020,Punjab,4144,152,5784
04-07-2020,Punjab,4266,157,5937
05-07-2020,Punjab,4306,162,6109
06-07-2020,Punjab,4408,164,6283
07-07-2020,Punjab,4494,169,6491
08-07-2020,Punjab,4554,175,6749
09-07-2020,Punjab,4828,178,6907
10-07-2020,Punjab,4945,183,7140
11-07-2020,Punjab,5017,187,7357
12-07-2020,Punjab,5040,195,7587
13-07-2020,Punjab,5392,199,7821
14-07-2020,Punjab,5586,204,8178
15-07-2020,Punjab,5663,213,8511
16-07-2020,Punjab,5867,221,8799
17-07-2020,Punjab,6277,230,9094
18-07-2020,Punjab,6373,239,9442
19-07-2020,Punjab,6454,246,9792
20-07-2020,Punjab,6535,254,10100
21-07-2020,Punjab,7118,262,10510
22-07-2020,Punjab,7389,263,10889
23-07-2020,Punjab,7641,269,11301
24-07-2020,Punjab,7741,277,11739
25-07-2020,Punjab,8096,282,12216
26-07-2020,Punjab,8297,291,12684
27-07-2020,Punjab,8810,306,13218
28-07-2020,Punjab,9064,318,13769
29-07-2020,Punjab,9752,336,14378
30-07-2020,Punjab,10213,361,14946
31-07-2020,Punjab,10509,370,15456
01-08-2020,Punjab,10734,386,16119
02-08-2020,Punjab,11075,405,17063
03-08-2020,Punjab,11466,423,17853
04-08-2020,Punjab,11882,442,18527
05-08-2020,Punjab,12491,462,19015
06-08-2020,Punjab,12943,491,19856
07-08-2020,Punjab,13659,517,20891
08-08-2020,Punjab,14040,539,21930
09-08-2020,Punjab,14880,562,22928
10-08-2020,Punjab,15319,586,23903
11-08-2020,Punjab,15735,604,24889
12-08-2020,Punjab,16790,636,25889
13-08-2020,Punjab,17212,675,26909
14-08-2020,Punjab,17839,706,27936
15-08-2020,Punjab,18328,731,29013
16-08-2020,Punjab,18863,771,30041
17-08-2020,Punjab,19431,812,31206
18-08-2020,Punjab,20180,863,32696
19-08-2020,Punjab,21762,898,34400
20-08-2020,Punjab,22703,921,36084
21-08-2020,Punjab,23037,957,37824
22-08-2020,Punjab,23893,991,39327
23-08-2020,Punjab,24302,1036,40643
24-08-2020,Punjab,26528,1086,41779
25-08-2020,Punjab,28357,1129,43284
26-08-2020,Punjab,29145,1178,44577
27-08-2020,Punjab,30231,1219,46090
28-08-2020,Punjab,30972,1256,47836
29-08-2020,Punjab,33008,1307,49378
30-08-2020,Punjab,34091,1348,50848
31-08-2020,Punjab,35747,1404,52526
01-09-2020,Punjab,37027,1453,53992
02-09-2020,Punjab,38147,1512,55508
