30-01-2020,Kerala,0,0,1
31-01-2020,Kerala,0,0,1
01-02-2020,Kerala,0,0,2
02-02-2020,Kerala,0,0,3
03-02-2020,Kerala,0,0,3
04-02-2020,Kerala,0,0,3
05-02-2020,Kerala,0,0,3
06-02-2020,Kerala,0,0,3
07-02-2020,Kerala,0,0,3
08-02-2020,Kerala,0,0,3
09-02-2020,Kerala,0,0,3
10-02-2020,Kerala,0,0,3
11-02-2020,Kerala,0,0,3
12-02-2020,Kerala,0,0,3
13-02-2020,Kerala,0,0,3
14-02-2020,Kerala,0,0,3
15-02-2020,Kerala,0,0,3
16-02-2020,Kerala,0,0,3
17-02-2020,Kerala,0,0,3
18-02-2020,Kerala,0,0,3
19-02-2020,Kerala,0,0,3
20-02-2020,Kerala,0,0,3
21-02-2020,Kerala,0,0,3
22-02-2020,Kerala,0,0,3
23-02-2020,Kerala,0,0,3
24-02-2020,Kerala,0,0,3
25-02-2020,Kerala,0,0,3
26-02-2020,Kerala,0,0,3
27-02-2020,Kerala,0,0,3
28-02-2020,Kerala,0,0,3
29-02-2020,Kerala,0,0,3
01-03-2020,Kerala,0,0,3
02-03-2020,Kerala,0,0,3
03-03-2020,Kerala,3,0,3
04-03-2020,Kerala,3,0,3
05-03-2020,Kerala,3,0,3
06-03-2020,Kerala,3,0,3
07-03-2020,Kerala,3,0,3
08-03-2020,Kerala,3,0,8
09-03-2020,Kerala,3,0,9
10-03-2020,Kerala,3,0,15
11-03-2020,Kerala,3,0,17
12-03-2020,Kerala,3,0,17
13-03-2020,Kerala,3,0,19
14-03-2020,Kerala,3,0,19
15-03-2020,Kerala,3,0,22
16-03-2020,Kerala,3,0,23
17-03-2020,Kerala,3,0,26
18-03-2020,Kerala,3,0,27
19-03-2020,Kerala,3,0,27
20-03-2020,Kerala,3,0,28
21-03-2020,Kerala,3,0,40
22-03-2020,Kerala,3,0,52
23-03-2020,Kerala,3,0,67
24-03-2020,Kerala,4,0,95
25-03-2020,Kerala,4,0,109
26-03-2020,Kerala,6,0,118
27-03-2020,Kerala,11,0,137
28-03-2020,Kerala,11,0,176
29-03-2020,Kerala,15,1,182
30-03-2020,Kerala,19,1,202
31-03-2020,Kerala,19,1,234
01-04-2020,Kerala,23,2,241
02-04-2020,Kerala,25,2,265
03-04-2020,Kerala,27,2,286
04-04-2020,Kerala,41,2,295
05-04-2020,Kerala,49,2,306
06-04-2020,Kerala,55,2,314
07-04-2020,Kerala,58,2,327
08-04-2020,Kerala,70,2,336
09-04-2020,Kerala,83,2,345
10-04-2020,Kerala,96,2,357
11-04-2020,Kerala,123,2,364
12-04-2020,Kerala,142,2,374
13-04-2020,Kerala,179,3,376
14-04-2020,Kerala,198,3,379
15-04-2020,Kerala,211,3,387
16-04-2020,Kerala,218,3,388
17-04-2020,Kerala,245,3,395
18-04-2020,Kerala,255,3,396
19-04-2020,Kerala,257,3,400
20-04-2020,Kerala,270,3,402
21-04-2020,Kerala,291,3,408
22-04-2020,Kerala,323,3,427
23-04-2020,Kerala,324,3,438
24-04-2020,Kerala,324,3,448
25-04-2020,Kerala,331,4,451
26-04-2020,Kerala,338,4,458
27-04-2020,Kerala,342,4,469
28-04-2020,Kerala,355,4,482
29-04-2020,Kerala,359,4,486
30-04-2020,Kerala,369,4,496
01-05-2020,Kerala,383,4,497
02-05-2020,Kerala,392,4,497
03-05-2020,Kerala,400,4,500
04-05-2020,Kerala,401,4,500
05-05-2020,Kerala,462,4,500
06-05-2020,Kerala,462,4,502
07-05-2020,Kerala,469,4,503
08-05-2020,Kerala,474,4,503
09-05-2020,Kerala,484,4,503
