09-03-2020,Karnataka,0,0,1
10-03-2020,Karnataka,0,0,4
11-03-2020,Karnataka,0,0,4
12-03-2020,Karnataka,0,0,4
13-03-2020,Karnataka,0,1,6
14-03-2020,Karnataka,0,1,6
15-03-2020,Karnataka,0,1,6
16-03-2020,Karnataka,0,1,6
17-03-2020,Karnataka,0,1,11
18-03-2020,Karnataka,0,1,11
19-03-2020,Karnataka,0,1,14
20-03-2020,Karnataka,1,1,15
21-03-2020,Karnataka,1,1,15
22-03-2020,Karnataka,2,1,26
23-03-2020,Karnataka,2,1,33
24-03-2020,Karnataka,3,1,37
25-03-2020,Karnataka,3,1,41
26-03-2020,Karnataka,3,2,55
27-03-2020,Karnataka,3,2,55
28-03-2020,Karnataka,3,2,55
29-03-2020,Karnataka,5,3,76
30-03-2020,Karnataka,5,3,83
31-03-2020,Karnataka,5,3,83
01-04-2020,Karnataka,8,3,101
02-04-2020,Karnataka,9,3,110
03-04-2020,Karnataka,10,3,124
04-04-2020,Karnataka,12,3,128
05-04-2020,Karnataka,12,4,144
06-04-2020,Karnataka,12,4,151
07-04-2020,Karnataka,25,4,175
08-04-2020,Karnataka,25,4,175
09-04-2020,Karnataka,28,5,181
10-04-2020,Karnataka,30,6,197
11-04-2020,Karnataka,37,6,214
12-04-2020,Karnataka,37,6,226
13-04-2020,Karnataka,59,6,247
14-04-2020,Karnataka,65,9,258
15-04-2020,Karnataka,75,11,277
16-04-2020,Karnataka,82,13,315
17-04-2020,Karnataka,82,13,353
18-04-2020,Karnataka,92,13,371
19-04-2020,Karnataka,104,14,384
20-04-2020,Karnataka,111,16,395
21-04-2020,Karnataka,114,17,415
22-04-2020,Karnataka,129,17,425
23-04-2020,Karnataka,141,17,443
24-04-2020,Karnataka,150,18,463
25-04-2020,Karnataka,153,18,489
26-04-2020,Karnataka,177,18,501
27-04-2020,Karnataka,188,20,511
28-04-2020,Karnataka,198,20,520
29-04-2020,Karnataka,215,20,532
30-04-2020,Karnataka,223,21,557
01-05-2020,Karnataka,235,22,576
02-05-2020,Karnataka,251,22,589
03-05-2020,Karnataka,282,25,606
04-05-2020,Karnataka,304,26,642
05-05-2020,Karnataka,324,28,659
06-05-2020,Karnataka,331,29,671
07-05-2020,Karnataka,354,29,693
08-05-2020,Karnataka,366,30,705
09-05-2020,Karnataka,376,30,753
10-05-2020,Karnataka,386,30,794
11-05-2020,Karnataka,424,31,848
12-05-2020,Karnataka,426,31,862
13-05-2020,Karnataka,433,31,925
14-05-2020,Karnataka,451,33,959
15-05-2020,Karnataka,460,35,987
16-05-2020,Karnataka,480,36,1056
17-05-2020,Karnataka,496,36,1092
18-05-2020,Karnataka,509,37,1147
19-05-2020,Karnataka,530,37,1246
20-05-2020,Karnataka,544,40,1397
21-05-2020,Karnataka,556,41,1462
22-05-2020,Karnataka,571,41,1605
23-05-2020,Karnataka,597,41,1743
24-05-2020,Karnataka,608,42,1959
25-05-2020,Karnataka,654,42,2089
26-05-2020,Karnataka,705,44,2182
27-05-2020,Karnataka,748,44,2283
28-05-2020,Karnataka,781,47,2418
29-05-2020,Karnataka,834,47,2533
30-05-2020,Karnataka,894,48,2781
31-05-2020,Karnataka,997,48,2922
01-06-2020,Karnataka,1218,51,3221
02-06-2020,Karnataka,1328,52,3408
03-06-2020,Karnataka,1403,52,3796
04-06-2020,Karnataka,1514,53,4063
05-06-2020,Karnataka,1610,57,4320
06-06-2020,Karnataka,1688,57,4835
07-06-2020,Karnataka,1968,59,5213
08-06-2020,Karnataka,2132,61,5452
09-06-2020,Karnataka,2519,64,5760
10-06-2020,Karnataka,2604,66,5921
11-06-2020,Karnataka,2862,69,6041
12-06-2020,Karnataka,2977,72,6245
13-06-2020,Karnataka,3440,79,6516
14-06-2020,Karnataka,3648,81,6824
15-06-2020,Karnataka,3955,86,7000
16-06-2020,Karnataka,4135,89,7213
17-06-2020,Karnataka,4456,94,7530
18-06-2020,Karnataka,4804,102,7734
19-06-2020,Karnataka,4983,114,7944
20-06-2020,Karnataka,5210,124,8281
21-06-2020,Karnataka,5391,132,8697
22-06-2020,Karnataka,5618,137,9150
23-06-2020,Karnataka,5730,142,9399
24-06-2020,Karnataka,6004,150,9721
25-06-2020,Karnataka,6151,164,10118
26-06-2020,Karnataka,6670,170,10560
27-06-2020,Karnataka,6916,180,11005
28-06-2020,Karnataka,7287,191,11923
29-06-2020,Karnataka,7507,207,13190
30-06-2020,Karnataka,7683,226,14295
01-07-2020,Karnataka,7918,246,15242
02-07-2020,Karnataka,8063,253,16514
03-07-2020,Karnataka,8334,272,18016
04-07-2020,Karnataka,8805,293,19710
05-07-2020,Karnataka,9244,335,21549
06-07-2020,Karnataka,9847,372,23474
07-07-2020,Karnataka,10527,401,25317
08-07-2020,Karnataka,11098,416,26815
09-07-2020,Karnataka,11876,470,28877
10-07-2020,Karnataka,12833,486,31105
11-07-2020,Karnataka,13836,543,33418
12-07-2020,Karnataka,14716,613,36216
13-07-2020,Karnataka,15409,684,38843
14-07-2020,Karnataka,16248,757,41581
15-07-2020,Karnataka,17390,842,44077
16-07-2020,Karnataka,18466,928,47253
17-07-2020,Karnataka,19729,1032,51422
18-07-2020,Karnataka,20757,1147,55115
19-07-2020,Karnataka,21775,1240,59652
20-07-2020,Karnataka,23065,1331,63772
21-07-2020,Karnataka,23795,1403,67420
22-07-2020,Karnataka,25459,1464,71069
23-07-2020,Karnataka,27239,1519,75833
24-07-2020,Karnataka,29310,1616,80863
25-07-2020,Karnataka,31347,1724,85870
26-07-2020,Karnataka,33750,1796,90942
27-07-2020,Karnataka,35838,1878,96141
28-07-2020,Karnataka,37685,1953,101465
29-07-2020,Karnataka,40504,2055,107001
30-07-2020,Karnataka,42901,2147,112504
31-07-2020,Karnataka,46694,2230,118632
01-08-2020,Karnataka,49788,2314,124115
02-08-2020,Karnataka,53648,2412,129287
03-08-2020,Karnataka,57725,2496,134819
04-08-2020,Karnataka,62500,2594,139571
05-08-2020,Karnataka,69272,2704,145830
06-08-2020,Karnataka,74679,2804,151449
07-08-2020,Karnataka,80281,2897,158254
